taxon_oid,Domain,Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID ,Phylum,Class,Order,Family,Genus,Species,IMG Product Assignment,IMG Release,IMG Submission ID,JGI Project ID / ITS PID,JGI Analysis Product Name,JGI Analysis Project Type,GOLD Analysis Project ID,GOLD Analysis Project Type,GOLD Sequencing Project ID,GOLD Study ID,Add Date,Assembly Method,Combined Sample,Comments,Distance Matrix Calc. Date,Funding Agency,Gene Model QC,Genome Completeness %,High Quality,Is Public,NCBI Taxon ID,NCBI Project ID,RefSeq Project ID,Release Date,Strain,Submission Type,User Access,Alt. Contact Email,Alt. Contact Name,Alt2. Contact Emails ,Alt2. Contact Names ,Altitude,Bioproject Accession,Biosample Accession,Biotic Relationships,Cell Arrangement,Cell Shape,Chlorophyll concentration,Clade,Contact Email,Contact Name,Culture Type,Cultured,Depth,Diseases,Ecosystem,Ecosystem Category,Ecosystem Subtype,Ecosystem Type,Ecotype,Energy Source,Funding Program,Geographic Location,GOLD Sequencing Depth,GOLD Sequencing Quality,GOLD Sequencing Strategy,GPTS Proposal Id,Gram Staining,Habitat,HMP ID,Host Gender,Host Name,Isolation,Isolation Country,ITS PID,ITS Proposal Id,Latitude,Longhurst Code,Longhurst Description,Longitude,Medical Record Number,Metabolism,Motility,Nitrate Concentration,Oxygen concentration,Oxygen Requirement,pH,Phenotype,PMO ID,Pressure,Project / Study Name,Proportal Isolation,Proportal Ocean,Proportal Station,Proportal WOA Dissolved Oxygen,Proportal WOA Nitrate,Proportal WOA Phosphate,Proportal WOA Salinity,Proportal WOA Silicate,Proportal WOA Temperature,Relevance,Replicate,Salinity,Salinity Concentration,Sample Body Site,Sample Body Subsite,Sample Collection Date ,Sample Collection Temperature,Seq Status,Sequencing Method,Specific Ecosystem,Sporulation,Temperature Range,Type Strain,Uncultured Type,Visits,Genome Size   * assembled,Gene Count   * assembled,Scaffold Count   * assembled,CRISPR Count   * assembled,GC Count   * assembled,GC   * assembled,Coding Base Count ,Coding Base Count % ,Coding Base Count NP ,Coding Base Count NP % ,CDS Count   * assembled,CDS %   * assembled,RNA Count   * assembled,RNA %  * assembled,rRNA Count   * assembled,5S rRNA Count   * assembled,16S rRNA Count   * assembled,18S rRNA Count   * assembled,23S rRNA Count   * assembled,28S rRNA Count   * assembled,tRNA Count   * assembled,Other RNA Count   * assembled,Pseudo Genes Count ,Pseudo Genes % ,Unchar Count ,Unchar % ,Dubious Count,Dubious %,w/ Func Pred Count   * assembled,w/ Func Pred %   * assembled,w/o function prediction  * assembled,w/o function prediction %  * assembled,Orthologs Count,Orthologs %,Paralogs Count,Paralogs %,Obsolete Count ,Obsolete % ,Revised Count ,Revised % ,Fused Count ,Fused % ,Fusion Component Count ,Fusion component % ,COG Count   * assembled,COG %   * assembled,KOG Count ,KOG % ,Pfam Count   * assembled,Pfam %   * assembled,TIGRfam Count   * assembled,TIGRfam %   * assembled,Enzyme Count   * assembled,Enzyme %   * assembled,KEGG Count   * assembled,KEGG %   * assembled,Not KEGG Count   * assembled,Not KEGG %   * assembled,KO Count   * assembled,KO %   * assembled,Not KO Count   * assembled,Not KO %   * assembled,MetaCyc Count   * assembled,MetaCyc %   * assembled,Not MetaCyc Count   * assembled,Not MetaCyc %   * assembled,IMG Term Count ,IMG Term % ,IMG Pathwawy Count ,IMG Pathway % ,IMG Parts List Count ,IMG Parts List % ,MyIMG Annotation Count,MyIMG Annotation %,Signal Peptide Count ,Signal Peptide % ,Transmembrane Count ,Transmembrane % ,Horizontally Transferred Count,Horizontally Transferred %,Genome Property Count ,Genome Property % ,Ortholog Group Count,Paralog Group Count,COG Cluster Count   * assembled,KOG Cluster Count ,Pfam Cluster Count   * assembled,TIGRfam Cluster Count   * assembled,IMG Cluster Count,IMG Cluster %,Chromosomal Cassette Gene Count,Chromosomal Cassette Gene %,Chromosomal Cassette Count,Biosynthetic Cluster Gene Count  * assembled,Biosynthetic Cluster Gene %  * assembled,Biosynthetic Cluster Count  * assembled,InterPro Count ,InterPro % 
2527291661,Bacteria,Draft,Microbial Systems Ecology of Expanding Oxygen Minimum Zones in the Northeast subarctic Pacific Ocean,SUP05 cluster bacterium AB-750A23AB-903 (unscreened),Canada's Michael Smith Genome Sciences Centre,2527291661,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,Candidatus Thioglobus,uncultured SUP05 cluster bacterium,Yes,0,15486,0,,Single Cell Analysis (unscreened),Ga0013380,Single Cell Analysis (unscreened),Gp0042820,Gs0017780,2013-06-19,"IDBA-UD v. 1.1.0, ALLPATHS-LG v. R42328",,"Public release -   Zeigler, Lisa    (March 1, 2016)",2017-05-01,,No,,No,Yes,655186,0,0,2016-03-01,AB-750A23AB-903,Reanalysis,,jjwright49@gmail.com,Jody Wright,jjwright49@gmail.com; shallam@mail.ubc.ca,Jody Wright; Steven J. Hallam,,,,,,,,,shallam@mail.ubc.ca,Steven J. Hallam,,No,150m,,Environmental,Aquatic,Unclassified,Marine,,,,"Saanich Inlet, British Columbia, Canada",,,Whole Genome Sequencing,,,Marine,,,,Seawater,,,,48.35,,,-123.3,,,,,,,,,,,SUP05 cluster bacterium AB-750A23AB-903,,,,0,,0,0,0,0,Environmental,,,,,,,,Draft,Illumina HiSeq 2000,Unclassified,,,No,Single Cell,,579158,680,51,1,223854,0.39,537791,92.86,537791,92.86,670,98.53,10,1.47,0,0,0,0,0,0,8,0,0,0,0,0,0,0,545,80.15,125,18.38,0,0,40,5.88,0,0,0,0,3,0.44,0,0,401,58.97,138,20.29,553,81.32,292,42.94,254,37.35,255,37.5,415,61.03,423,62.21,247,36.32,222,32.65,448,65.88,130,19.12,57,8.38,27,3.97,0,0,63,9.26,145,21.32,1,0.15,0,0,0,20,361,127,594,298,0,0,675,99.26,68,6,0.88,1,376,55.29
2527291663,Bacteria,Draft,Microbial Systems Ecology of Expanding Oxygen Minimum Zones in the Northeast subarctic Pacific Ocean,SUP05 cluster bacterium AB-750C14AB-904 (unscreened),Canada's Michael Smith Genome Sciences Centre,2527291663,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,Candidatus Thioglobus,uncultured SUP05 cluster bacterium,Yes,0,15488,0,,Single Cell Analysis (unscreened),Ga0013382,Single Cell Analysis (unscreened),Gp0042821,Gs0017780,2013-06-19,"IDBA-UD v. 1.1.0, ALLPATHS-LG v. R42328",,"Public release -   Zeigler, Lisa    (March 1, 2016)",2017-05-01,,No,,No,Yes,655186,0,0,2016-03-01,AB-750C14AB-904,Reanalysis,,jjwright49@gmail.com,Jody Wright,jjwright49@gmail.com; shallam@mail.ubc.ca,Jody Wright; Steven J. Hallam,,,,,,,,,shallam@mail.ubc.ca,Steven J. Hallam,,No,150m,,Environmental,Aquatic,Unclassified,Marine,,,,"Saanich Inlet, British Columbia, Canada",,,Whole Genome Sequencing,,,Marine,,,,Seawater,,,,48.35,,,-123.3,,,,,,,,,,,SUP05 cluster bacterium AB-750C14AB-904,,,,0,,0,0,0,0,Environmental,,,,,,,,Draft,Illumina HiSeq 2000,Unclassified,,,No,Single Cell,,727204,827,44,1,283948,0.39,679863,93.49,679863,93.49,802,96.98,25,3.02,3,1,1,0,1,0,19,3,0,0,0,0,0,0,663,80.17,139,16.81,0,0,61,7.38,0,0,0,0,1,0.12,0,0,546,66.02,174,21.04,685,82.83,374,45.22,317,38.33,332,40.15,470,56.83,530,64.09,272,32.89,279,33.74,523,63.24,173,20.92,78,9.43,46,5.56,0,0,72,8.71,168,20.31,4,0.48,0,0,0,29,480,148,699,379,0,0,821,99.27,58,30,3.63,4,477,57.68
2527291666,Bacteria,Draft,Microbial Systems Ecology of Expanding Oxygen Minimum Zones in the Northeast subarctic Pacific Ocean,SUP05 cluster bacterium AB-750C22AB-904 (unscreened),Canada's Michael Smith Genome Sciences Centre,2527291666,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,Candidatus Thioglobus,uncultured SUP05 cluster bacterium,Yes,0,15491,0,,Single Cell Analysis (unscreened),Ga0013385,Single Cell Analysis (unscreened),Gp0042703,Gs0017780,2013-06-19,"IDBA-UD v. 1.1.0, ALLPATHS-LG v. R42328",,"Public release -   Zeigler, Lisa    (March 1, 2016)",2017-05-01,,No,,No,Yes,655186,0,0,2016-03-01,AB-750C22AB-904,Reanalysis,,jjwright49@gmail.com,Jody Wright,jjwright49@gmail.com; shallam@mail.ubc.ca,Jody Wright; Steven J. Hallam,,,,,,,,,shallam@mail.ubc.ca,Steven J. Hallam,,No,150m,,Environmental,Aquatic,Unclassified,Marine,,,,"Saanich Inlet, British Columbia, Canada",,,Whole Genome Sequencing,,,Marine,,,,Seawater,,,,48.35,,,-123.3,,,,,,,,,,,SUP05 cluster bacterium AB-750C22AB-904,,,,0,,0,0,0,0,Environmental,,,,,,,,Draft,Illumina HiSeq 2000,Unclassified,,,No,Single Cell,,758701,930,62,0,290214,0.38,709516,93.52,709516,93.52,906,97.42,24,2.58,3,1,1,0,1,0,17,4,0,0,0,0,0,0,708,76.13,198,21.29,0,0,97,10.43,0,0,0,0,6,0.65,0,0,561,60.32,190,20.43,719,77.31,372,40,326,35.05,356,38.28,550,59.14,527,56.67,379,40.75,273,29.35,633,68.06,164,17.63,73,7.85,47,5.05,0,0,54,5.81,169,18.17,4,0.43,0,0,0,46,476,162,722,359,0,0,923,99.25,80,56,6.02,5,475,51.08
2527291673,Bacteria,Draft,Microbial Systems Ecology of Expanding Oxygen Minimum Zones in the Northeast subarctic Pacific Ocean,SUP05 cluster bacterium AB-750G15AB-904 (unscreened),Canada's Michael Smith Genome Sciences Centre,2527291673,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,Candidatus Thioglobus,uncultured SUP05 cluster bacterium,Yes,0,15498,0,,Single Cell Analysis (unscreened),Ga0013392,Single Cell Analysis (unscreened),Gp0042848,Gs0017780,2013-06-19,"IDBA-UD v. 1.1.0, ALLPATHS-LG v. R42328",,"Public release -   Zeigler, Lisa    (March 1, 2016)",2017-05-01,,No,,No,Yes,655186,0,0,2016-03-01,AB-750G15AB-904,Reanalysis,,jjwright49@gmail.com,Jody Wright,jjwright49@gmail.com; shallam@mail.ubc.ca,Jody Wright; Steven J. Hallam,,,,,,,,,shallam@mail.ubc.ca,Steven J. Hallam,,No,150m,,Environmental,Aquatic,Unclassified,Marine,,,,"Saanich Inlet, British Columbia, Canada",,,Whole Genome Sequencing,,,Marine,,,,Seawater,,,,48.35,,,-123.3,,,,,,,,,,,SUP05 cluster bacterium AB-750G15AB-904,,,,0,,0,0,0,0,Environmental,,,,,,,,Draft,Illumina HiSeq 2000,Unclassified,,,No,Single Cell,,531067,635,36,1,207396,0.39,493375,92.9,493375,92.9,618,97.32,17,2.68,3,1,1,0,1,0,13,1,0,0,0,0,0,0,514,80.94,104,16.38,0,0,30,4.72,0,0,0,0,2,0.31,0,0,422,66.46,131,20.63,522,82.2,281,44.25,225,35.43,249,39.21,369,58.11,412,64.88,206,32.44,193,30.39,425,66.93,131,20.63,56,8.82,46,7.24,0,0,43,6.77,130,20.47,1,0.16,0,0,0,14,386,122,559,290,0,0,632,99.53,52,7,1.1,2,366,57.64
2527291674,Bacteria,Draft,Microbial Systems Ecology of Expanding Oxygen Minimum Zones in the Northeast subarctic Pacific Ocean,SUP05 cluster bacterium AB-750G16AB-904 (unscreened),Canada's Michael Smith Genome Sciences Centre,2527291674,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,Candidatus Thioglobus,uncultured SUP05 cluster bacterium,Yes,0,15500,0,,Single Cell Analysis (unscreened),Ga0013393,Single Cell Analysis (unscreened),Gp0042708,Gs0017780,2013-06-19,"IDBA-UD v. 1.1.0, ALLPATHS-LG v. R42328",,"Public release -   Zeigler, Lisa    (March 1, 2016)",2017-05-01,,No,,No,Yes,655186,0,0,2016-03-01,AB-750G16AB-904,Reanalysis,,jjwright49@gmail.com,Jody Wright,jjwright49@gmail.com; shallam@mail.ubc.ca,Jody Wright; Steven J. Hallam,,,,,,,,,shallam@mail.ubc.ca,Steven J. Hallam,,No,150m,,Environmental,Aquatic,Unclassified,Marine,,,,"Saanich Inlet, British Columbia, Canada",,,Whole Genome Sequencing,,,Marine,,,,Seawater,,,,48.35,,,-123.3,,,,,,,,,,,SUP05 cluster bacterium AB-750G16AB-904,,,,0,,0,0,0,0,Environmental,,,,,,,,Draft,Illumina HiSeq 2000,Unclassified,,,No,Single Cell,,375295,490,47,0,141060,0.38,346937,92.44,346937,92.44,474,96.73,16,3.27,0,0,0,0,0,0,14,0,0,0,0,0,0,0,349,71.22,125,25.51,0,0,21,4.29,0,0,0,0,2,0.41,0,0,251,51.22,75,15.31,353,72.04,154,31.43,154,31.43,158,32.24,316,64.49,253,51.63,221,45.1,140,28.57,334,68.16,55,11.22,27,5.51,10,2.04,0,0,24,4.9,87,17.76,7,1.43,0,0,0,10,224,68,368,157,0,0,480,97.96,56,40,8.16,6,240,48.98
2527291676,Bacteria,Draft,Microbial Systems Ecology of Expanding Oxygen Minimum Zones in the Northeast subarctic Pacific Ocean,SUP05 cluster bacterium AB-750I15AB-904 (unscreened),Canada's Michael Smith Genome Sciences Centre,2527291676,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,Candidatus Thioglobus,uncultured SUP05 cluster bacterium,Yes,0,15502,0,,Single Cell Analysis (unscreened),Ga0013395,Single Cell Analysis (unscreened),Gp0042851,Gs0017780,2013-06-19,"IDBA-UD v. 1.1.0, ALLPATHS-LG v. R42328",,"Public release -   Zeigler, Lisa    (March 1, 2016)",2017-05-01,,No,,No,Yes,655186,0,0,2016-03-01,AB-750I15AB-904,Reanalysis,,jjwright49@gmail.com,Jody Wright,jjwright49@gmail.com; shallam@mail.ubc.ca,Jody Wright; Steven J. Hallam,,,,,,,,,shallam@mail.ubc.ca,Steven J. Hallam,,No,150m,,Environmental,Aquatic,Unclassified,Marine,,,,"Saanich Inlet, British Columbia, Canada",,,Whole Genome Sequencing,,,Marine,,,,Seawater,,,,48.35,,,-123.3,,,,,,,,,,,SUP05 cluster bacterium AB-750I15AB-904,,,,0,,0,0,0,0,Environmental,,,,,,,,Draft,Illumina HiSeq 2000,Unclassified,,,No,Single Cell,,1094171,1230,50,1,428730,0.39,1024920,93.67,1024920,93.67,1203,97.8,27,2.2,3,1,1,0,1,0,21,3,0,0,0,0,0,0,984,80,219,17.8,0,0,95,7.72,0,0,0,0,9,0.73,0,0,836,67.97,275,22.36,1019,82.85,528,42.93,445,36.18,481,39.11,722,58.7,774,62.93,429,34.88,379,30.81,824,66.99,245,19.92,107,8.7,81,6.59,0,0,114,9.27,254,20.65,4,0.33,0,0,0,43,712,240,986,533,0,0,1226,99.67,80,30,2.44,3,741,60.24
2527291680,Bacteria,Draft,Microbial Systems Ecology of Expanding Oxygen Minimum Zones in the Northeast subarctic Pacific Ocean,SUP05 cluster bacterium AB-750K04AB-904 (unscreened),Canada's Michael Smith Genome Sciences Centre,2527291680,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,Candidatus Thioglobus,uncultured SUP05 cluster bacterium,Yes,0,15506,0,,Single Cell Analysis (unscreened),Ga0013399,Single Cell Analysis (unscreened),Gp0040666,Gs0017780,2013-06-19,"IDBA-UD v. 1.1.0, ALLPATHS-LG v. R42328",,"Public release -   Zeigler, Lisa    (March 1, 2016)",2017-05-01,,No,,No,Yes,655186,0,0,2016-03-01,AB-750K04AB-904,Reanalysis,,jjwright49@gmail.com,Jody Wright,jjwright49@gmail.com; shallam@mail.ubc.ca,Jody Wright; Steven J. Hallam,,,,,,,,,shallam@mail.ubc.ca,Steven J. Hallam,,No,150m,,Environmental,Aquatic,Unclassified,Marine,,,,"Saanich Inlet, British Columbia, Canada",,,Whole Genome Sequencing,,,Marine,,,,Seawater,,,,48.35,,,-123.3,,,,,,,,,,,SUP05 cluster bacterium AB-750K04AB-904,,,,0,,0,0,0,0,Environmental,,,,,,,,Draft,Illumina HiSeq 2000,Unclassified,,,No,Single Cell,,571171,709,57,1,210795,0.37,539712,94.5,539712,94.5,704,99.29,5,0.71,0,0,0,0,0,0,5,0,0,0,0,0,0,0,460,64.88,244,34.41,0,0,164,23.13,0,0,0,0,1,0.14,0,0,334,47.11,95,13.4,457,64.46,218,30.75,188,26.52,209,29.48,495,69.82,316,44.57,388,54.72,159,22.43,545,76.87,87,12.27,48,6.77,28,3.95,0,0,27,3.81,96,13.54,13,1.83,0,0,0,81,287,85,458,217,0,0,703,99.15,65,18,2.54,2,305,43.02
2527291681,Bacteria,Draft,Microbial Systems Ecology of Expanding Oxygen Minimum Zones in the Northeast subarctic Pacific Ocean,SUP05 cluster bacterium AB-750K18AB-904 (unscreened),Canada's Michael Smith Genome Sciences Centre,2527291681,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,Candidatus Thioglobus,uncultured SUP05 cluster bacterium,Yes,0,15507,0,,Single Cell Analysis (unscreened),Ga0013400,Single Cell Analysis (unscreened),Gp0042738,Gs0017780,2013-06-19,"IDBA-UD v. 1.1.0, ALLPATHS-LG v. R42328",,"Public release -   Zeigler, Lisa    (March 1, 2016)",2017-05-01,,No,,No,Yes,655186,0,0,2016-03-01,AB-750K18AB-904,Reanalysis,,jjwright49@gmail.com,Jody Wright,jjwright49@gmail.com; shallam@mail.ubc.ca,Jody Wright; Steven J. Hallam,,,,,,,,,shallam@mail.ubc.ca,Steven J. Hallam,,No,150m,,Environmental,Aquatic,Unclassified,Marine,,,,"Saanich Inlet, British Columbia, Canada",,,Whole Genome Sequencing,,,Marine,,,,Seawater,,,,48.35,,,-123.3,,,,,,,,,,,SUP05 cluster bacterium AB-750K18AB-904,,,,0,,0,0,0,0,Environmental,,,,,,,,Draft,Illumina HiSeq 2000,Unclassified,,,No,Single Cell,,596809,708,54,0,226859,0.38,559758,93.79,559758,93.79,686,96.89,22,3.11,0,0,0,0,0,0,18,0,0,0,0,0,0,0,540,76.27,146,20.62,0,0,64,9.04,0,0,0,0,1,0.14,0,0,421,59.46,127,17.94,547,77.26,287,40.54,244,34.46,253,35.73,433,61.16,425,60.03,261,36.86,213,30.08,473,66.81,117,16.53,56,7.91,32,4.52,0,0,56,7.91,121,17.09,5,0.71,0,0,0,32,366,117,574,290,0,0,705,99.58,67,18,2.54,2,378,53.39
2527291682,Bacteria,Draft,Microbial Systems Ecology of Expanding Oxygen Minimum Zones in the Northeast subarctic Pacific Ocean,SUP05 cluster bacterium AB-750K23AB-904 (unscreened),Canada's Michael Smith Genome Sciences Centre,2527291682,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,Candidatus Thioglobus,uncultured SUP05 cluster bacterium,Yes,0,15508,0,,Single Cell Analysis (unscreened),Ga0013401,Single Cell Analysis (unscreened),Gp0042853,Gs0017780,2013-06-19,"IDBA-UD v. 1.1.0, ALLPATHS-LG v. R42328",,"Public release -   Zeigler, Lisa    (March 1, 2016)",2017-05-01,,No,,No,Yes,655186,0,0,2016-03-01,AB-750K23AB-904,Reanalysis,,jjwright49@gmail.com,Jody Wright,jjwright49@gmail.com; shallam@mail.ubc.ca,Jody Wright; Steven J. Hallam,,,,,,,,,shallam@mail.ubc.ca,Steven J. Hallam,,No,150m,,Environmental,Aquatic,Unclassified,Marine,,,,"Saanich Inlet, British Columbia, Canada",,,Whole Genome Sequencing,,,Marine,,,,Seawater,,,,48.35,,,-123.3,,,,,,,,,,,SUP05 cluster bacterium AB-750K23AB-904,,,,0,,0,0,0,0,Environmental,,,,,,,,Draft,Illumina HiSeq 2000,Unclassified,,,No,Single Cell,,714177,816,57,1,278099,0.39,668285,93.58,668285,93.58,799,97.92,17,2.08,0,0,0,0,0,0,14,0,0,0,0,0,0,0,649,79.53,150,18.38,0,0,44,5.39,0,0,0,0,4,0.49,0,0,519,63.6,160,19.61,662,81.13,336,41.18,297,36.4,332,40.69,467,57.23,510,62.5,289,35.42,257,31.5,542,66.42,145,17.77,70,8.58,42,5.15,0,0,74,9.07,167,20.47,3,0.37,0,0,0,21,458,149,698,338,0,0,810,99.26,75,28,3.43,4,458,56.13
2527291687,Bacteria,Draft,Microbial Systems Ecology of Expanding Oxygen Minimum Zones in the Northeast subarctic Pacific Ocean,SUP05 cluster bacterium AB-750M18AB-904 (unscreened),Canada's Michael Smith Genome Sciences Centre,2527291687,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,Candidatus Thioglobus,uncultured SUP05 cluster bacterium,Yes,0,15514,0,,Single Cell Analysis (unscreened),Ga0013406,Single Cell Analysis (unscreened),Gp0042854,Gs0017780,2013-06-19,"IDBA-UD v. 1.1.0, ALLPATHS-LG v. R42328",,"Public release -   Zeigler, Lisa    (March 1, 2016)",2017-05-01,,No,,No,Yes,655186,0,0,2016-03-01,AB-750M18AB-904,Reanalysis,,jjwright49@gmail.com,Jody Wright,jjwright49@gmail.com; shallam@mail.ubc.ca,Jody Wright; Steven J. Hallam,,,,,,,,,shallam@mail.ubc.ca,Steven J. Hallam,,No,150m,,Environmental,Aquatic,Unclassified,Marine,,,,"Saanich Inlet, British Columbia, Canada",,,Whole Genome Sequencing,,,Marine,,,,Seawater,,,,48.35,,,-123.3,,,,,,,,,,,SUP05 cluster bacterium AB-750M18AB-904,,,,0,,0,0,0,0,Environmental,,,,,,,,Draft,Illumina HiSeq 2000,Unclassified,,,No,Single Cell,,559537,724,79,0,219788,0.39,519745,92.89,519745,92.89,703,97.1,21,2.9,3,1,0,0,2,0,16,2,0,0,0,0,0,0,570,78.73,133,18.37,0,0,39,5.39,0,0,0,0,3,0.41,0,0,404,55.8,146,20.17,578,79.83,289,39.92,277,38.26,299,41.3,404,55.8,464,64.09,239,33.01,231,31.91,472,65.19,132,18.23,55,7.6,44,6.08,0,0,56,7.73,125,17.27,3,0.41,0,0,0,19,371,141,628,300,0,0,714,98.62,93,20,2.76,3,430,59.39
2527291689,Bacteria,Draft,Microbial Systems Ecology of Expanding Oxygen Minimum Zones in the Northeast subarctic Pacific Ocean,SUP05 cluster bacterium AB-750M23AB-904 (unscreened),Canada's Michael Smith Genome Sciences Centre,2527291689,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,Candidatus Thioglobus,uncultured SUP05 cluster bacterium,Yes,0,15516,0,,Single Cell Analysis (unscreened),Ga0013408,Single Cell Analysis (unscreened),Gp0042856,Gs0017780,2013-06-19,"IDBA-UD v. 1.1.0, ALLPATHS-LG v. R42328",,"Public release -   Zeigler, Lisa    (March 1, 2016)",2017-05-01,,No,,No,Yes,655186,0,0,2016-03-01,AB-750M23AB-904,Reanalysis,,jjwright49@gmail.com,Jody Wright,jjwright49@gmail.com; shallam@mail.ubc.ca,Jody Wright; Steven J. Hallam,,,,,,,,,shallam@mail.ubc.ca,Steven J. Hallam,,No,150m,,Environmental,Aquatic,Unclassified,Marine,,,,"Saanich Inlet, British Columbia, Canada",,,Whole Genome Sequencing,,,Marine,,,,Seawater,,,,48.35,,,-123.3,,,,,,,,,,,SUP05 cluster bacterium AB-750M23AB-904,,,,0,,0,0,0,0,Environmental,,,,,,,,Draft,Illumina HiSeq 2000,Unclassified,,,No,Single Cell,,426937,545,65,1,165769,0.39,394976,92.51,394976,92.51,528,96.88,17,3.12,5,1,2,0,2,0,10,2,0,0,0,0,0,0,453,83.12,75,13.76,0,0,38,6.97,0,0,0,0,3,0.55,0,0,308,56.51,101,18.53,444,81.47,213,39.08,199,36.51,243,44.59,285,52.29,361,66.24,167,30.64,180,33.03,348,63.85,108,19.82,39,7.16,39,7.16,0,0,39,7.16,102,18.72,107,19.63,0,0,0,16,283,92,459,225,0,0,535,98.17,75,16,2.94,2,312,57.25
2527291690,Bacteria,Draft,Microbial Systems Ecology of Expanding Oxygen Minimum Zones in the Northeast subarctic Pacific Ocean,SUP05 cluster bacterium AB-750N15AB-904 (unscreened),Canada's Michael Smith Genome Sciences Centre,2527291690,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,Candidatus Thioglobus,uncultured SUP05 cluster bacterium,Yes,0,15517,0,,Single Cell Analysis (unscreened),Ga0013409,Single Cell Analysis (unscreened),Gp0042416,Gs0017780,2013-06-19,"IDBA-UD v. 1.1.0, ALLPATHS-LG v. R42328",,"Public release -   Zeigler, Lisa    (March 1, 2016)",2017-05-01,,No,,No,Yes,655186,0,0,2016-03-01,AB-750N15AB-904,Reanalysis,,jjwright49@gmail.com,Jody Wright,jjwright49@gmail.com; shallam@mail.ubc.ca,Jody Wright; Steven J. Hallam,,,,,,,,,shallam@mail.ubc.ca,Steven J. Hallam,,No,150m,,Environmental,Aquatic,Unclassified,Marine,,,,"Saanich Inlet, British Columbia, Canada",,,Whole Genome Sequencing,,,Marine,,,,Seawater,,,,48.35,,,-123.3,,,,,,,,,,,SUP05 cluster bacterium AB-750N15AB-904,,,,0,,0,0,0,0,Environmental,,,,,,,,Draft,Illumina HiSeq 2000,Unclassified,,,No,Single Cell,,520514,656,48,0,201792,0.39,485202,93.22,485202,93.22,636,96.95,20,3.05,3,1,1,0,1,0,15,2,0,0,0,0,0,0,511,77.9,125,19.05,0,0,38,5.79,0,0,0,0,5,0.76,0,0,390,59.45,129,19.66,526,80.18,269,41.01,213,32.47,251,38.26,385,58.69,411,62.65,225,34.3,181,27.59,455,69.36,129,19.66,56,8.54,50,7.62,0,0,51,7.77,138,21.04,1,0.15,0,0,0,18,358,119,569,281,0,0,654,99.7,64,24,3.66,3,370,56.4
2527291698,Bacteria,Draft,Microbial Systems Ecology of Expanding Oxygen Minimum Zones in the Northeast subarctic Pacific Ocean,SUP05 cluster bacterium AB-750P07AB-904 (unscreened),Canada's Michael Smith Genome Sciences Centre,2527291698,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,Candidatus Thioglobus,uncultured SUP05 cluster bacterium,Yes,0,15525,0,,Single Cell Analysis (unscreened),Ga0013417,Single Cell Analysis (unscreened),Gp0042745,Gs0017780,2013-06-19,"IDBA-UD v. 1.1.0, ALLPATHS-LG v. R42328",,"Public release -   Zeigler, Lisa    (March 1, 2016)",2017-05-01,,No,,No,Yes,655186,0,0,2016-03-01,AB-750P07AB-904,Reanalysis,,jjwright49@gmail.com,Jody Wright,jjwright49@gmail.com; shallam@mail.ubc.ca,Jody Wright; Steven J. Hallam,,,,,,,,,shallam@mail.ubc.ca,Steven J. Hallam,,No,150m,,Environmental,Aquatic,Unclassified,Marine,,,,"Saanich Inlet, British Columbia, Canada",,,Whole Genome Sequencing,,,Marine,,,,Seawater,,,,48.35,,,-123.3,,,,,,,,,,,SUP05 cluster bacterium AB-750P07AB-904,,,,0,,0,0,0,0,Environmental,,,,,,,,Draft,Illumina HiSeq 2000,Unclassified,,,No,Single Cell,,640949,780,45,0,246211,0.38,597532,93.23,597532,93.23,757,97.05,23,2.95,2,1,0,0,1,0,19,2,0,0,0,0,0,0,611,78.33,146,18.72,0,0,57,7.31,0,0,0,0,3,0.38,0,0,496,63.59,175,22.44,634,81.28,332,42.56,273,35,283,36.28,474,60.77,471,60.38,286,36.67,243,31.15,514,65.9,142,18.21,74,9.49,34,4.36,0,0,60,7.69,154,19.74,3,0.38,0,0,0,25,446,156,661,325,0,0,776,99.49,60,34,4.36,3,417,53.46
